[(121.49432800155913, 31.08857892451898), (121.49595388452263, 31.0829990433349), (121.49917870000002, 31.083938700000004), (121.4975528170365, 31.089518581184084), (121.49432800155913, 31.08857892451898), 73.0, (121.4967533507796, 31.086258812259494), 639.0, 319.5, 1557.945, 0]
[(121.49993089227686, 31.120810003048977), (121.49751846636565, 31.126141893369432), (121.4941362587563, 31.124611605838457), (121.49654868466752, 31.119279715518), (121.49993089227686, 31.120810003048977), 250.39999999999998, (121.49703357551658, 31.122710804443717), 636.0, 318.0, 1547.9060000000002, 1]
[(121.49750882325911, 31.077920879154654), (121.5036930232591, 31.079291879154653), (121.50307129999999, 31.0820963), (121.4968871, 31.0807253), (121.49750882325911, 31.077920879154654), 346.5, (121.50029006162956, 31.08000858957732), 608.0, 304.0, 1478.3489999999997, 2]
[(121.4992803, 31.0840641), (121.49735504594662, 31.08961720156574), (121.49418113007648, 31.08851680851122), (121.49610638412986, 31.082963706945478), (121.4992803, 31.0840641), 73.0, (121.49673071503824, 31.08629045425561), 326.0, 163.0, 1558.114, 3]
[(121.4946304, 31.108458200000005), (121.48791694460645, 31.105457194287293), (121.48958769999999, 31.101719599999996), (121.49630115539354, 31.104720605712707), (121.4946304, 31.108458200000005), 164.70000000000005, (121.49210905000001, 31.1050889), 721.0, 360.5, 1858.182, 4]
[(121.4939255, 31.0800915), (121.4911303394474, 31.088040210321594), (121.48769968622982, 31.08683382259887), (121.49049484678243, 31.078885112277277), (121.4939255, 31.0800915), 253.5, (121.4908125931149, 31.08346266129944), 923.0, 461.5, 1899.638, 5]
[(121.48092733188864, 31.094478506196918), (121.4856951, 31.095760200000004), (121.48413942373398, 31.101547154477654), (121.47937165562261, 31.100265460674567), (121.48092733188864, 31.094478506196918), 253.10000000000002, (121.48253337781131, 31.09801283033729), 476.0, 238.0, 1737.9419999999998, 6]
[(121.49433444453865, 31.088581260310832), (121.495917428419, 31.083104635329924), (121.49914450000001, 31.084037400000007), (121.49756151611966, 31.089514024980915), (121.49433444453865, 31.088581260310832), 73.0, (121.49673947226934, 31.086309330155423), 627.0, 313.5, 1544.846, 7]
[(121.49947687086836, 31.12060458002932), (121.49706444495715, 31.125936470349775), (121.4941362587563, 31.124611605838457), (121.49654868466752, 31.119279715518), (121.49947687086836, 31.12060458002932), 250.39999999999998, (121.49680656481236, 31.12260809293389), 636.0, 318.0, 1498.096, 8]
[(121.49762763264845, 31.077254893706012), (121.50382113264847, 31.078576493706013), (121.50308060000002, 31.082046900000005), (121.4968871, 31.080725300000005), (121.49762763264845, 31.077254893706012), 346.5, (121.50035411632423, 31.079650896853003), 608.0, 304.0, 1547.7599999999998, 9]
[(121.49620967972693, 31.104014645135514), (121.49492067972693, 31.107733845135513), (121.48829870000002, 31.1054388), (121.48958770000002, 31.101719600000003), (121.49620967972693, 31.104014645135514), 164.70000000000005, (121.49225418986347, 31.10472672256775), 431.0, 215.5, 1709.6850000000002, 10]
[(121.47917680381124, 31.10014818576304), (121.4812076356897, 31.09428351939713), (121.48470789999999, 31.095495599999992), (121.48267706812153, 31.1013602663659), (121.47917680381124, 31.10014818576304), 253.10000000000002, (121.48194235190563, 31.097821892881516), 360.0, 180.0, 1639.447, 11]
[(121.50307484196497, 31.08416801342207), (121.50180796949287, 31.08782211377111), (121.49521451402212, 31.085536170191574), (121.49648138649422, 31.081882069842532), (121.50307484196497, 31.08416801342207), 163.60000000000002, (121.49914467799356, 31.084852091806823), 424.0, 212.0, 1632.2160000000001, 12]
[(121.50005939999998, 31.0818358), (121.49734751469977, 31.089619410101793), (121.49417517457273, 31.08851413601364), (121.49688705987295, 31.080730525911846), (121.50005939999998, 31.0818358), 73.0, (121.49711728728636, 31.085174968006815), 326.0, 163.0, 1802.635, 13]
[(121.4943143951081, 31.12470751226799), (121.4964412898083, 31.11925778555722), (121.499235732648, 31.12034838807386), (121.4971088379478, 31.12579811478463), (121.4943143951081, 31.12470751226799), 250.39999999999998, (121.49677506387805, 31.122527950170923), 292.0, 146.0, 1467.171, 14]
[(121.49620967972693, 31.104014645135514), (121.49492067972693, 31.107733845135513), (121.48829870000002, 31.1054388), (121.48958770000002, 31.101719600000003), (121.49620967972693, 31.104014645135514), 164.70000000000005, (121.49225418986347, 31.10472672256775), 431.0, 215.5, 1696.883, 15]
[(121.49759867885689, 31.077390581741707), (121.50379217885691, 31.078712181741707), (121.50308060000002, 31.082046900000005), (121.4968871, 31.080725300000005), (121.49759867885689, 31.077390581741707), 346.5, (121.50033963942847, 31.079718740870856), 608.0, 304.0, 1532.4399999999996, 16]
[(121.48094211811919, 31.094464507221655), (121.48569510000003, 31.095760200000004), (121.48411769455626, 31.101546586725465), (121.47936471267542, 31.100250893947116), (121.48094211811919, 31.094464507221655), 253.10000000000002, (121.48252990633773, 31.09800554697356), 475.0, 237.5, 1728.4229999999998, 17]
[(121.49427817733563, 31.088558618540794), (121.4967168685139, 31.080800270085565), (121.49991899999999, 31.0818068), (121.49748030882172, 31.08956514845523), (121.49427817733563, 31.088558618540794), 73.0, (121.49709858866781, 31.08518270927039), 893.0, 446.5, 1788.8809999999999, 18]
[(121.49463040000002, 31.1084582), (121.48797136884475, 31.105788329069192), (121.48949840000003, 31.101979700000005), (121.4961574311553, 31.104649570930814), (121.49463040000002, 31.1084582), 164.70000000000005, (121.49206440000002, 31.10521895), 700.0, 350.0, 1828.0359999999998, 19]
[(121.4933518, 31.124576999999995), (121.49662063790416, 31.119102186640156), (121.49983519999998, 31.12102149999999), (121.49656636209582, 31.12649631335983), (121.4933518, 31.124576999999995), 250.39999999999998, (121.4965935, 31.12279924999999), 373.0, 186.5, 1653.849, 20]
[(121.50307484196497, 31.08416801342207), (121.50180796949287, 31.08782211377111), (121.49521451402212, 31.085536170191574), (121.49648138649422, 31.081882069842532), (121.50307484196497, 31.08416801342207), 163.60000000000002, (121.49914467799356, 31.084852091806823), 424.0, 212.0, 1584.313, 21]
[(121.49748597758894, 31.07791874102067), (121.50367947758896, 31.07924034102067), (121.50308060000002, 31.082046900000005), (121.4968871, 31.080725300000005), (121.49748597758894, 31.07791874102067), 346.5, (121.50028328879449, 31.07998282051034), 608.0, 304.0, 1472.7849999999999, 22]
[(121.47918220572721, 31.1001325860301), (121.4812076356897, 31.09428351939713), (121.48470789999999, 31.095495599999992), (121.4826824700375, 31.10134466663296), (121.47918220572721, 31.1001325860301), 253.10000000000002, (121.48194505286362, 31.09781409301505), 360.0, 180.0, 1629.9279999999999, 23]
