[(108.98249315950761, 34.16916322242486), (108.98253705950762, 34.165713822424856), (108.99166560000002, 34.16583), (108.99162170000001, 34.1692794), (108.98249315950761, 34.16916322242486), 359.4, (108.98707937975381, 34.16749661121243), 384.0, 840.0, 1223.542, 0]
[(108.98883060903282, 34.15184043356276), (108.97740390903282, 34.14775183356276), (108.9787007, 34.1441276), (108.9901274, 34.1482162), (108.98883060903282, 34.15184043356276), 180.5, (108.9837656545164, 34.14798401678138), 1146.0, 420.0, 1503.682, 1]
[(108.98985709112067, 34.163423917201534), (108.98343969112067, 34.15974561720153), (108.98504190000003, 34.156950300000005), (108.99145930000003, 34.16062860000001), (108.98985709112067, 34.163423917201534), 179.2, (108.98744949556036, 34.160187108600766), 718.0, 344.0, 1005.194, 2]
[(108.9824963589894, 34.169163263144185), (108.9825402589894, 34.165713863144184), (108.99166560000002, 34.16583), (108.99162170000001, 34.1692794), (108.9824963589894, 34.169163263144185), 359.4, (108.98708097949472, 34.1674966315721), 384.0, 840.0, 1223.248, 3]
[(108.98744353139278, 34.15172479154537), (108.97728763139278, 34.14764629154536), (108.97870069999998, 34.14412759999998), (108.98885659999998, 34.148206099999996), (108.98744353139278, 34.15172479154537), 180.5, (108.98307211569637, 34.14792619577268), 1039.0, 412.0, 1386.733, 4]
[(108.92697900945474, 34.168891294179666), (108.91933140945471, 34.177604594179684), (108.91516800000001, 34.17395040000001), (108.92281560000004, 34.16523709999999), (108.92697900945474, 34.168891294179666), 273.4, (108.92107350472737, 34.171420847089834), 1197.0, 558.0, 1650.402, 5]
[(108.91458746664065, 34.18961086423734), (108.92516786664065, 34.19358106423734), (108.92385889999998, 34.1970694), (108.91327849999999, 34.19309919999999), (108.91458746664065, 34.18961086423734), 359.9, (108.91922318332031, 34.19334013211867), 1069.0, 406.0, 1416.268, 6]
[(108.9848789557982, 34.16919358609888), (108.9849228557982, 34.16574418609888), (108.99166560000002, 34.16583), (108.99162170000001, 34.1692794), (108.9848789557982, 34.16919358609888), 359.4, (108.9882722778991, 34.167511793049435), 384.0, 620.0, 1004.0089999999999, 7]
[(108.98498041400724, 34.15707709648177), (108.99161851400724, 34.15707749648177), (108.99161830000001, 34.16062900000001), (108.98498020000001, 34.16062860000001), (108.98498041400724, 34.15707709648177), 179.2, (108.98829935700364, 34.158853048240886), 395.0, 611.0, 1005.722, 8]
[(108.91518710109463, 34.18966472118298), (108.92521860109464, 34.193626821182974), (108.9238589, 34.19706939999999), (108.91382739999999, 34.193107299999994), (108.91518710109463, 34.18966472118298), 359.9, (108.91952300054733, 34.19336706059149), 1022.0, 403.0, 1365.775, 9]
[(108.98888263494871, 34.15177628600219), (108.97745703494869, 34.14778138600219), (108.9787018, 34.1442213), (108.99012740000002, 34.1482162), (108.98888263494871, 34.15177628600219), 180.5, (108.98379221747433, 34.14799879300109), 1141.0, 412.0, 1493.263, 10]
[(108.92736286201769, 34.163368097732956), (108.9215821620177, 34.17621499773296), (108.9168185, 34.174071500000004), (108.92259920000001, 34.1612246), (108.92736286201769, 34.163368097732956), 273.4, (108.92209068100884, 34.16871979886648), 1524.0, 499.0, 1944.5810000000001, 11]
[(108.98500863606621, 34.16919523652034), (108.98505253606622, 34.16574583652034), (108.99166560000002, 34.16583), (108.99162170000001, 34.1692794), (108.98500863606621, 34.16919523652034), 359.4, (108.98833711803313, 34.167512618260176), 384.0, 609.0, 992.0759999999999, 12]
[(108.98994132101775, 34.16337284441937), (108.98352082101776, 34.15982134441937), (108.9850388, 34.157077099999995), (108.99145929999999, 34.160628599999995), (108.98994132101775, 34.16337284441937), 179.2, (108.98749006050889, 34.16022497220968), 711.0, 336.0, 991.0920000000001, 13]
[(108.91608879499404, 34.189750045765194), (108.92530269499404, 34.19371014576519), (108.92385890000003, 34.19706940000001), (108.91464500000002, 34.19310930000002), (108.91608879499404, 34.189750045765194), 359.9, (108.91997384749705, 34.1934097228826), 955.0, 396.0, 1290.576, 14]
[(108.98749868855127, 34.15166657961744), (108.97734388855127, 34.14768177961743), (108.97870180000001, 34.1442213), (108.9888566, 34.1482061), (108.98749868855127, 34.15166657961744), 180.5, (108.98310024427563, 34.14794393980871), 1034.0, 405.0, 1376.3139999999999, 15]
[(108.9849804056916, 34.15721509666205), (108.9916185056916, 34.15721549666205), (108.99161830000001, 34.16062900000001), (108.98498020000001, 34.16062860000001), (108.9849804056916, 34.15721509666205), 179.2, (108.9882993528458, 34.15892204833103), 380.0, 611.0, 990.375, 16]
[(108.9266949465618, 34.16787053625663), (108.9206978465618, 34.176704936256634), (108.91681850000002, 34.174071500000004), (108.92281560000002, 34.1652371), (108.9266949465618, 34.16787053625663), 273.4, (108.9217567232809, 34.17097101812832), 1127.0, 462.0, 1497.967, 17]
[(108.91634188879907, 34.18977710187064), (108.92532748879907, 34.193736701870634), (108.92385889999998, 34.1970694), (108.91487329999998, 34.1931098), (108.91634188879907, 34.18977710187064), 359.9, (108.92010039439953, 34.19342325093532), 936.0, 394.0, 1269.578, 18]
[(108.9849802, 34.1572151), (108.9914593, 34.1572151), (108.9914593, 34.1606286), (108.9849802, 34.1606286), (108.9849802, 34.1572151), 179.2, (108.98821974999998, 34.15892185), 596.0, 380.0, 975.7450000000001, 19]
[(108.98912903853187, 34.16894356434498), (108.99334313853187, 34.16377086434498), (108.99582979999998, 34.1657967), (108.99161569999998, 34.1709694), (108.98912903853187, 34.16894356434498), 90.60000000000002, (108.9924794192659, 34.167370132172486), 694.0, 321.0, 954.6479999999999, 20]
[(108.92666917294594, 34.167936074483606), (108.92068577294594, 34.1767090744836), (108.9168185, 34.1740715), (108.9228019, 34.1652985), (108.92666917294594, 34.167936074483606), 273.4, (108.92174383647298, 34.171003787241794), 1120.0, 461.0, 1491.024, 21]
