[(108.94858198037595, 34.1440271315052), (108.9404149854889, 34.143873770141596), (108.94048522629157, 34.14013321735307), (108.94865222117862, 34.14028657871667), (108.94858198037595, 34.1440271315052), 180.3, (108.94453360333377, 34.14208017442913), 752.0, 416.0, 1785.8899999999999, 0]
[(108.93988403038315, 34.143747057685594), (108.93988653101621, 34.137404251958216), (108.94482769999999, 34.13740619999999), (108.94482519936693, 34.143749005727365), (108.93988403038315, 34.143747057685594), 269.6, (108.94235586519157, 34.14057662884279), 455.0, 705.0, 1748.021, 1]
[(108.94018851167554, 34.14702412558893), (108.9401423, 34.14045080000001), (108.94480738630774, 34.14041800359401), (108.94485359798328, 34.14699132918293), (108.94018851167554, 34.14702412558893), 270.0, (108.94249794899164, 34.143721064591475), 429.0, 731.0, 1844.1399999999999, 2]
[(108.94872557224436, 34.143983015840064), (108.94490957935234, 34.14397452234083), (108.94492420710797, 34.137402506500756), (108.94874019999999, 34.13741099999999), (108.94872557224436, 34.143983015840064), 90.39999999999998, (108.94682488967617, 34.14069276117041), 351.0, 731.0, 1715.138, 3]
[(108.94008947052272, 34.143855833469814), (108.94009207770793, 34.13731661186928), (108.94482779999998, 34.137318499999985), (108.94482519281478, 34.14385772160052), (108.94008947052272, 34.143855833469814), 269.6, (108.94245863526135, 34.14058716673489), 436.0, 727.0, 1749.1370000000002, 4]
[(108.94002742854734, 34.14374711421991), (108.9400299291804, 34.137404308492535), (108.94482769999999, 34.13740619999999), (108.94482519936693, 34.143749005727365), (108.94002742854734, 34.14374711421991), 269.6, (108.94242756427366, 34.140576657109946), 442.0, 705.0, 1734.8139999999999, 5]
[(108.94018851167554, 34.14702412558893), (108.9401423, 34.14045080000001), (108.94480738630774, 34.14041800359401), (108.94485359798328, 34.14699132918293), (108.94018851167554, 34.14702412558893), 270.0, (108.94249794899164, 34.143721064591475), 429.0, 731.0, 1778.33, 6]
[(108.94874020000002, 34.13741100000001), (108.94869582074577, 34.143984677017706), (108.94478346665305, 34.14395826450055), (108.9448278459073, 34.13738458748285), (108.94874020000002, 34.13741100000001), 90.30000000000001, (108.94676183332653, 34.14068463225028), 360.0, 731.0, 1731.2659999999996, 7]
[(108.94016647031114, 34.1438558641696), (108.94016907749635, 34.13731664256907), (108.94482779999998, 34.137318499999985), (108.94482519281478, 34.14385772160052), (108.94016647031114, 34.1438558641696), 269.6, (108.94249713515555, 34.1405871820848), 429.0, 727.0, 1742.0500000000002, 8]
[(108.9404640635232, 34.14403910287695), (108.94045813114212, 34.14029807745918), (108.94857986340142, 34.14028519831369), (108.94858579578249, 34.144026223731466), (108.9404640635232, 34.14403910287695), 180.3, (108.9445219634623, 34.142162150595325), 747.0, 416.0, 1760.115, 9]
[(108.94018843324926, 34.14701296993354), (108.9401423, 34.14045080000001), (108.94480738630774, 34.14041800359401), (108.944853519557, 34.146980173527545), (108.94018843324926, 34.14701296993354), 270.0, (108.9424979097785, 34.14371548676378), 429.0, 730.0, 1860.2659999999998, 10]
[(108.94125959999997, 34.143856299999996), (108.94126220718518, 34.13731707839946), (108.94482779999998, 34.137318499999985), (108.94482519281478, 34.14385772160052), (108.94125959999997, 34.143856299999996), 269.6, (108.94304369999996, 34.14058739999999), 328.0, 727.0, 1577.493, 11]
[(108.95016118958229, 34.13740992104004), (108.95015206711051, 34.143984650189175), (108.94491508175359, 34.14397738384405), (108.94492420422537, 34.13740265469492), (108.95016118958229, 34.13740992104004), 90.39999999999998, (108.94753813566797, 34.140693652442046), 482.0, 731.0, 1846.2859999999998, 12]
[(108.94008952822227, 34.14374713870253), (108.94009202885533, 34.13740433297515), (108.94482769999999, 34.13740619999999), (108.94482519936693, 34.143749005727365), (108.94008952822227, 34.14374713870253), 269.6, (108.94245861411112, 34.140576669351255), 436.0, 705.0, 1729.098, 13]
[(108.9404640635232, 34.14403910287695), (108.94045813114212, 34.14029807745918), (108.94857986340142, 34.14028519831369), (108.94858579578249, 34.144026223731466), (108.9404640635232, 34.14403910287695), 180.3, (108.9445219634623, 34.142162150595325), 747.0, 416.0, 1751.642, 14]
[(108.94018843324926, 34.14701296993354), (108.9401423, 34.14045080000001), (108.94480738630774, 34.14041800359401), (108.944853519557, 34.146980173527545), (108.94018843324926, 34.14701296993354), 270.0, (108.9424979097785, 34.14371548676378), 429.0, 730.0, 1834.3139999999999, 15]
