[(113.94092123935314, 22.56453690123043), (113.93175108062502, 22.564548842240068), (113.93173953058734, 22.555678932400035), (113.94090968931546, 22.555666991390396), (113.94092123935314, 22.56453690123043), 358.9, (113.93633038497022, 22.56010791681523), 986.0, 942.0, 3779.5469999999996, 0]
[(113.94092123935314, 22.56453690123043), (113.93175267646126, 22.564548840162036), (113.93174112642357, 22.555678930322003), (113.94090968931546, 22.555666991390396), (113.94092123935314, 22.56453690123043), 358.9, (113.93633118288834, 22.560107915776218), 986.0, 941.0, 3779.6559999999995, 1]
[(113.9335591, 22.547035999999995), (113.94063623516531, 22.547161543239312), (113.9405371, 22.55275), (113.93345996483468, 22.552624456760682), (113.9335591, 22.547035999999995), 179.2, (113.93704809999998, 22.549892999999994), 621.0, 727.0, 2527.428, 2]
[(113.93173403719615, 22.558633088821892), (113.9373635, 22.5587051), (113.93730396280385, 22.56335941117811), (113.9316745, 22.5632874), (113.93173403719615, 22.558633088821892), 269.5, (113.934519, 22.560996250000002), 578.0, 518.0, 2182.795, 3]
[(113.94085156431457, 22.564536005243877), (113.93419737384866, 22.56454648603985), (113.93419004879891, 22.55989585870665), (113.94084423926482, 22.55988537791068), (113.94085156431457, 22.564536005243877), 259.6, (113.93752080655673, 22.562215931975263), 517.0, 683.0, 2350.9, 4]
[(113.93739259999998, 22.5573387), (113.93727014769647, 22.56340043690038), (113.93167450000001, 22.5632874), (113.93179695230353, 22.55722566309962), (113.93739259999998, 22.5573387), 269.1, (113.93453354999998, 22.560313049999998), 674.0, 575.0, 2489.6769999999997, 5]
[(113.93178557843991, 22.55723806736233), (113.93739260000001, 22.557338700000003), (113.93730382156009, 22.56228523263767), (113.9316968, 22.5621846), (113.93178557843991, 22.55723806736233), 269.1, (113.9345447, 22.55976165), 576.0, 550.0, 2247.691, 6]
[(113.93739259999998, 22.5573387), (113.93727014769647, 22.56340043690038), (113.93167450000001, 22.5632874), (113.93179695230353, 22.55722566309962), (113.93739259999998, 22.5573387), 269.1, (113.93453354999998, 22.560313049999998), 674.0, 575.0, 2489.6209999999996, 7]
[(113.93178557843991, 22.55723806736233), (113.93739260000001, 22.557338700000003), (113.93730382156009, 22.56228523263767), (113.9316968, 22.5621846), (113.93178557843991, 22.55723806736233), 269.1, (113.9345447, 22.55976165), 576.0, 550.0, 2247.6349999999998, 8]
[(113.93065959650724, 22.54912535070567), (113.93080970357019, 22.542648550974565), (113.93724104241608, 22.542797604430763), (113.93709093535313, 22.549274404161867), (113.93065959650724, 22.54912535070567), 2.0, (113.93395031946164, 22.545961477568216), 720.0, 661.0, 2716.1159999999995, 9]
[(113.93065959650724, 22.54912535070567), (113.93080718732726, 22.542757121492482), (113.93723852617315, 22.54290617494868), (113.93709093535313, 22.549274404161867), (113.93065959650724, 22.54912535070567), 2.0, (113.9339490613402, 22.54601576282717), 708.0, 661.0, 2714.529, 10]
[(113.93065722854354, 22.549269318758277), (113.9308096628313, 22.5426489899435), (113.93724102506478, 22.542797073240976), (113.93708859077702, 22.549417402055752), (113.93065722854354, 22.549269318758277), 2.0, (113.93394912680417, 22.546033195999627), 736.0, 661.0, 2742.89, 11]
[(113.93065722854354, 22.549269318758277), (113.93080716676876, 22.542757395702857), (113.93723852900224, 22.542905479000336), (113.93708859077702, 22.549417402055752), (113.93065722854354, 22.549269318758277), 2.0, (113.93394787877288, 22.5460873988793), 724.0, 661.0, 2741.303, 12]
[(113.93066415953521, 22.54912576949964), (113.93080983462784, 22.542816587366897), (113.93723661670177, 22.542964977769046), (113.93709094160914, 22.54927415990179), (113.93066415953521, 22.54912576949964), 2.0, (113.93395038811849, 22.546045373634342), 702.0, 660.0, 2696.0, 13]
[(113.94092227295953, 22.56453589387302), (113.93419737384866, 22.56454648603985), (113.93419004879891, 22.55989585870665), (113.94091494790977, 22.559885266539823), (113.94092227295953, 22.56453589387302), 265.1, (113.93755616087921, 22.562215876289837), 517.0, 691.0, 2366.467, 14]
[(113.94091310759664, 22.564544788276265), (113.9341972667851, 22.56453914787245), (113.93420123547261, 22.55981376394357), (113.94091707628415, 22.559819404347387), (113.94091310759664, 22.564544788276265), 264.1, (113.93755717153464, 22.562179276109916), 525.0, 690.0, 2381.602, 15]
[(113.93429739574142, 22.55727487483487), (113.94096307973666, 22.55736722527953), (113.94086298399525, 22.564591950444665), (113.93419730000001, 22.564499600000005), (113.93429739574142, 22.55727487483487), 273.1, (113.93758018986831, 22.56093341263977), 685.0, 803.0, 2904.8390000000004, 16]
[(113.94084241234977, 22.564544728901755), (113.9341972667851, 22.56453914787245), (113.93420123547261, 22.55981376394357), (113.94084638103728, 22.559819344972876), (113.94084241234977, 22.564544728901755), 265.1, (113.9375218239112, 22.562179246422666), 525.0, 682.0, 2365.1040000000003, 17]
[(113.9344501229243, 22.555014148559387), (113.93455661654275, 22.549220711710305), (113.94048212663132, 22.54932963306855), (113.94037563301288, 22.55512306991763), (113.9344501229243, 22.555014148559387), 268.1, (113.93746612477781, 22.552171890813963), 609.0, 644.0, 2408.966, 18]
[(113.94056980785504, 22.549925450568523), (113.93335593770692, 22.54961728782658), (113.93364560000002, 22.5428365), (113.94085947014814, 22.54314466274194), (113.94056980785504, 22.549925450568523), 178.7, (113.93710770392752, 22.54638097528426), 742.0, 755.0, 2889.009, 19]
[(113.94056811398328, 22.54996510289932), (113.93335424383515, 22.54965694015738), (113.93364560000002, 22.5428365), (113.94085947014814, 22.54314466274194), (113.94056811398328, 22.54996510289932), 178.7, (113.93710685699165, 22.546400801449664), 742.0, 759.0, 2900.46, 20]
[(113.94055544623416, 22.549926356638743), (113.93329260886209, 22.549541705893652), (113.9336443, 22.542901199999996), (113.94090713737206, 22.543285850745093), (113.94055544623416, 22.549926356638743), 178.7, (113.93709987311709, 22.54641377831937), 747.0, 739.0, 2870.983, 21]
[(113.9405530997095, 22.549970662875346), (113.93329026233744, 22.54958601213025), (113.9336443, 22.542901199999996), (113.94090713737206, 22.543285850745093), (113.9405530997095, 22.549970662875346), 178.7, (113.93709869985474, 22.54643593143767), 747.0, 744.0, 2882.4339999999997, 22]
[(113.94084401028768, 22.562322505583353), (113.93424286439961, 22.562252523202275), (113.93429541754092, 22.557295404748125), (113.94089656342899, 22.557365387129202), (113.94084401028768, 22.562322505583353), 88.9, (113.9375697139143, 22.55980895516574), 678.0, 551.0, 2423.885, 23]
[(113.94056038172326, 22.561174449905874), (113.93426285173665, 22.561202840196028), (113.93423805990196, 22.5557035190703), (113.94053558988857, 22.555675128780145), (113.94056038172326, 22.561174449905874), 89.10000000000002, (113.93739922081261, 22.558438984488088), 647.0, 612.0, 2481.5739999999996, 24]
[(113.94083262186852, 22.563396727623953), (113.93422292945054, 22.563326654636413), (113.93428687101101, 22.55729531414166), (113.94089656342899, 22.557365387129202), (113.94083262186852, 22.563396727623953), 89.2, (113.93755974643975, 22.56034602088281), 679.0, 671.0, 2664.211, 25]
[(113.94569218499011, 22.555564114953096), (113.94551675182608, 22.564745246578973), (113.9341967393011, 22.564528943655212), (113.93437217246513, 22.555347812029336), (113.94569218499011, 22.555564114953096), 259.9, (113.93994446214559, 22.560046529304152), 1020.9999999999999, 1163.0, 4153.676, 26]
